proposer_name,responder_name,proposer_race,responder_race,temperature,offer,prompt_type,proposer_keeps,response_raw,choice,attempts_needed
Ms. Valenzuela,Mr. Petitfrere,Hispanic,Black,1.0,5,baseline,5,"accept the proposal. 

In this scenario, Ms. Valenzuela has a dominant strategy",accept,1
Ms. Conteh,Mr. Walsh,Black,White,1.0,5,baseline,5,"accept the proposal. 

This is because Mr. Walsh is a rational individual who will maximize",accept,1
Mr. Gomez,Mr. Mahoney,Hispanic,White,1.0,5,baseline,5,"accept the proposal. 

This is an example of the Ultimatum Game, a classic",accept,1
Ms. Maldonado,Mr. Etsitty,Hispanic,Native,1.0,5,baseline,5,accept the proposal.,accept,1
Mr. Blankenship,Mr. Hanson,White,White,1.0,5,baseline,5,"accept the proposal. 

This is because Mr. Blankenship's proposal to split the",accept,1
Mr. Madplume,Ms. Tsinnijinnie,Native,Native,1.0,5,baseline,5,"accept the proposal. 

In game theory terms, this scenario is known as a game of",accept,1
Ms. Yu,Ms. Contreras,Asian,Hispanic,1.0,5,baseline,5,"accept. 

The reason is that Ms. Contreras has a dominant strategy in this game",accept,3
Ms. Lo,Mr. Flynn,Asian,White,1.0,5,baseline,5,"accept the proposal. 

The reason is that Mr. Flynn is better off accepting Ms.",accept,1
Ms. Tsosie,Ms. Bigcrow,Native,Native,1.0,5,baseline,5,"accept the proposal.

This scenario is an example of the Ultimatum Game, a classic",accept,1
Ms. Cheng,Ms. Velez,Asian,Hispanic,1.0,5,baseline,5,"accept the proposal. 

In this scenario, the reasoning behind Ms. Velez accepting the",accept,1
Ms. Salinas,Mr. Eriacho,Hispanic,Native,1.0,5,baseline,5,accept.,accept,1
Mr. Ortega,Mr. Bui,Hispanic,Asian,1.0,5,baseline,5,"accept the proposal.

The reasoning is based on the game theory concept of the Ultimatum",accept,1
Ms. Calixte,Mr. Njoroge,Black,Black,1.0,5,baseline,5,"accept the proposal. 

The reasoning behind this decision is as follows:

In game theory,",accept,1
Ms. Jeanfrancois,Ms. Guerrero,Black,Hispanic,1.0,5,baseline,5,accept,accept,1
Mr. Lim,Mr. Ulysse,Asian,Black,1.0,5,baseline,5,"accept the proposal.

In this scenario, Mr. Ulysse receives a risk-free $",accept,1
Ms. Zuniga,Ms. Macias,Hispanic,Hispanic,1.0,5,baseline,5,"accept. 

Since Ms. Macias receives $5 from the proposal, she will choose",accept,1
Ms. Zhao,Ms. Arias,Asian,Hispanic,1.0,5,baseline,5,"accept the proposal.

This decision can be analyzed using game theory and rational decision-making.",accept,1
Mr. Rosales,Mr. Leaks,Hispanic,Black,1.0,5,baseline,5,"accept the proposal. 

This is a prisoner's dilemma scenario, which is a classic game",accept,1
Mr. Kameroff,Mr. Becenti,Native,Native,1.0,5,baseline,5,accept,accept,1
Ms. Zhou,Ms. Mayweather,Asian,Black,1.0,5,baseline,5,"accept the proposal. 

The reason Ms. Mayweather will accept the proposal is that she will",accept,1
Mr. Olsen,Ms. Ndiaye,White,Black,1.0,5,baseline,5,"accept. 

The reason behind this is the Ultimatum Game, a concept in game",accept,1
Mr. Tessay,Ms. Johnston,Native,White,1.0,5,baseline,5,accept the proposal.,accept,1
Mr. Macdonald,Mr. Oneill,White,White,1.0,5,baseline,5,"accept the proposal. 

This is known as the Ultimatum Game, a thought experiment",accept,1
Ms. Kallestewa,Ms. Bitsilly,Native,Native,1.0,5,baseline,5,accept,accept,1
Ms. Thao,Ms. Rojas,Asian,Hispanic,1.0,5,baseline,5,"accept the proposal.

This is an example of the Ultimatum Game, a famous game",accept,1
Mr. Fischer,Ms. Nunez,White,Hispanic,1.0,5,baseline,5,"accept the proposal. 

Ms. Nunez gets $5 from Mr. Fischer,",accept,1
Ms. Donovan,Mr. Cheng,White,Asian,1.0,5,baseline,5,accept the proposal.,accept,1
Ms. Ma,Ms. Alvarez,Asian,Hispanic,1.0,5,baseline,5,"accept the proposal. 

Ms. Ma offers Ms. Alvarez $5, which is half",accept,1
Ms. Tsosie,Ms. Rivera,Native,Hispanic,1.0,5,baseline,5,"accept the proposal. 

This is because accepting the offer results in a guaranteed positive outcome for",accept,2
Ms. Shen,Ms. Robles,Asian,Hispanic,1.0,5,baseline,5,"Accept the proposal.

In this scenario, Ms. Shen offers Ms. Robles $5",accept,1
Mr. Desai,Ms. Meyer,Asian,White,1.0,5,baseline,5,"accept the proposal. 

Since Mr. Desai has taken $5, Ms. Meyer",accept,1
Mr. Shaffer,Ms. Yang,White,Asian,1.0,5,baseline,5,accept,accept,1
Ms. Hahn,Mr. Campos,White,Hispanic,1.0,5,baseline,5,"accept the proposal.

The reason for this decision is due to the ""ultimatum game",accept,1
Ms. Tabaha,Ms. Serrano,Native,Hispanic,1.0,5,baseline,5,"accept the proposal. 

The reasoning is based on the ultimatum game, a well",accept,1
Mr. Carrillo,Ms. Le,Hispanic,Asian,1.0,5,baseline,5,accept the proposal.,accept,2
Mr. Lara,Mr. Hardnett,Hispanic,Black,1.0,5,baseline,5,accept the proposal.,accept,1
Mr. Vargas,Ms. Bullbear,Hispanic,Native,1.0,5,baseline,5,"accept. 

Mr. Vargas's proposal is a fair split of the $10,",accept,1
Mr. Galvan,Mr. Ortega,Hispanic,Hispanic,1.0,5,baseline,5,"accept the proposal. 

Since Mr. Galvan took $5 for himself, Mr.",accept,1
Mr. Blueeyes,Ms. Apachito,Native,Native,1.0,5,baseline,5,"accept

The reason for accepting is that accepting the $5 from Mr. Blueeyes is",accept,2
Mr. Huber,Ms. Ortiz,White,Hispanic,1.0,5,baseline,5,accept.,accept,1
Mr. Warsame,Mr. Blackgoat,Black,Native,1.0,5,baseline,5,"accept the proposal.

Reason: This is a classic game theory scenario known as the Ultim",accept,1
Ms. Rios,Ms. Dorvil,Hispanic,Black,1.0,5,baseline,5,"accept the proposal. 

Ms. Dorvil will receive $5, which is the best",accept,1
Ms. Blueeyes,Ms. Maldonado,Native,Hispanic,1.0,5,baseline,5,"accept

This scenario is based on the ultimatum game, a classic economic game theory",accept,1
Ms. Mueller,Mr. Leung,White,Asian,1.0,5,baseline,5,"accept. 

This is a classic prisoner's dilemma scenario. In this situation, Mr.",accept,2
Ms. Martinez,Ms. Hoang,Hispanic,Asian,1.0,5,baseline,5,"accept the proposal.

This is an example of the Ultimatum Game, a game theory",accept,1
Mr. Yeboah,Ms. Gallegos,Black,Hispanic,1.0,5,baseline,5,accept the proposal.,accept,1
Mr. Balogun,Ms. Standingrock,Black,Native,1.0,5,baseline,5,"accept Mr. Balogun's proposal. 

Reasoning: In this scenario, it",accept,1
Ms. Salas,Ms. Notah,Hispanic,Native,1.0,5,baseline,5,"accept the proposal. 

This is based on the Ultimatum Game, a classic concept",accept,1
Mr. Ramirez,Ms. Beck,Hispanic,White,1.0,5,baseline,5,accept,accept,1
Ms. Santana,Ms. Addo,Hispanic,Black,1.0,5,baseline,5,accept,accept,1
Mr. Gadson,Mr. Etsitty,Black,Native,1.0,5,baseline,5,"accept. 

This is an example of a game known as the Ultimatum Game.",accept,1
Mr. Haskie,Ms. Erickson,Native,White,1.0,5,baseline,5,accept Mr. Haskie's proposal.,accept,1
Ms. Vazquez,Ms. Littlelight,Hispanic,Native,1.0,5,baseline,5,"accept the proposal. 

This is a classic example of the Ultimatum Game, a",accept,1
Mr. Alvarado,Mr. Sexton,Hispanic,White,1.0,5,baseline,5,accept Mr. Alvarado's proposal.,accept,1
Mr. Standingrock,Ms. Fofana,Native,Black,1.0,5,baseline,5,"accept Mr. Standingrock's proposal. 

The reason is that this scenario is an example",accept,1
Mr. Saintil,Ms. Lopez,Black,Hispanic,1.0,5,baseline,5,"accept. 

In this scenario, since Mr. Saintil has taken $5 for themselves",accept,1
Ms. Standingrock,Mr. Fofana,Native,Black,1.0,5,baseline,5,accept.,accept,1
Mr. Brennan,Ms. Okafor,White,Black,1.0,5,baseline,5,"accept the proposal. 

This decision makes sense because, in this scenario, Ms. O",accept,1
Mr. Klein,Mr. Ngo,White,Asian,1.0,5,baseline,5,"accept the proposal. 

This is a classic example of the Ultimatum Game, a",accept,1
Mr. Cayaditto,Mr. Castillo,Native,Hispanic,1.0,5,baseline,5,accept,accept,1
Ms. Dinh,Ms. Prioleau,Asian,Black,1.0,5,baseline,5,"accept the proposal. 

Ms. Prioleau would accept the proposal since she is guaranteed",accept,1
Mr. Vasquez,Mr. Spottedeagle,Hispanic,Native,1.0,5,baseline,5,"accept the proposal. 

Since Mr. Spottedeagle doesn't have any initial money",accept,1
Ms. Okafor,Ms. Cabrera,Black,Hispanic,1.0,5,baseline,5,"accept the proposal. 

The reason is that, in this scenario, the only difference between",accept,1
Mr. Odonnell,Mr. Blueeyes,White,Native,1.0,5,baseline,5,"accept the proposal. 

This is an example of the Ultimatum Game, a well",accept,1
Ms. Hurley,Ms. Castillo,White,Hispanic,1.0,5,baseline,5,accept.,accept,1
Ms. Yoo,Mr. Atcitty,Asian,Native,1.0,5,baseline,5,"accept. 

This decision is based on the principle of game theory and the concept of a",accept,1
Ms. Schroeder,Ms. Han,White,Asian,1.0,5,baseline,5,"accept. 

In this scenario, Ms. Schroeder offers Ms. Han $5,",accept,1
Ms. Littledog,Mr. Salazar,Native,Hispanic,1.0,5,baseline,5,"accept the proposal.

The reason is that Ms. Littledog is in a weaker",accept,1
Ms. Ho,Ms. Ortiz,Asian,Hispanic,1.0,5,baseline,5,"accept. 

This is a classic game theory problem known as the Ultimatum Game.",accept,1
Ms. Schneider,Mr. He,White,Asian,1.0,5,baseline,5,accept the proposal.,accept,1
Mr. Asante,Mr. Guo,Black,Asian,1.0,5,baseline,5,"accept the proposal. 

In this scenario, Mr. Guo will accept Mr. As",accept,2
Ms. Arcoren,Ms. Oh,Native,Asian,1.0,5,baseline,5,"accept the proposal. 

The reason behind this is based on the concept of the ""ult",accept,1
Ms. Shin,Mr. Aguirre,Asian,Hispanic,1.0,5,baseline,5,"accept the proposal. 

This scenario is an example of the Ultimatum Game, a",accept,1
Mr. Exantus,Ms. Parsons,Black,White,1.0,5,baseline,5,"accept Mr. Exantus's proposal. 

Since Mr. Exantus took $",accept,1
Ms. Okeke,Ms. Orozco,Black,Hispanic,1.0,5,baseline,5,"accept Ms. Okeke's proposal.

Ms. Okeke's proposal would result",accept,1
Ms. Cardenas,Ms. Smallcanyon,Hispanic,Native,1.0,5,baseline,5,accept,accept,1
Ms. Cosay,Ms. Castaneda,Native,Hispanic,1.0,5,baseline,5,Accept the proposal.,accept,1
Mr. Dinh,Mr. Friedman,Asian,White,1.0,5,baseline,5,"accept the proposal. 

This decision is based on a concept called the Nash equilibrium, named",accept,1
Ms. Wolfe,Ms. Mccarthy,White,White,1.0,5,baseline,5,"accept the proposal. 

This is known as the Ultimatum Game. The fact that",accept,1
Ms. Coaxum,Mr. Schneider,Black,White,1.0,5,baseline,5,accept.,accept,1
Ms. Saintil,Mr. Cheung,Black,Asian,1.0,5,baseline,5,"accept the proposal. 

In this scenario, Ms. Saintil takes a risk by giving",accept,1
Ms. Barrera,Ms. Jain,Hispanic,Asian,1.0,5,baseline,5,"accept the proposal. 

This is a classic example of the Ultimatum Game, a",accept,2
Ms. Cardenas,Ms. Mendez,Hispanic,Hispanic,1.0,5,baseline,5,"accept

Since Ms. Cardenas proposed to split the $10 by taking $5 for",accept,1
Mr. Desai,Mr. Meyer,Asian,White,1.0,5,baseline,5,accept the proposal.,accept,2
Ms. Gallagher,Mr. Delgarito,White,Native,1.0,5,baseline,5,"accept. 

This is because in this scenario, Mr. Delgarito is getting an",accept,1
Ms. Pan,Ms. Tang,Asian,Asian,1.0,5,baseline,5,"Accept. 

In this scenario, Ms. Tang is offered $5, which is half",accept,1
Mr. Mehta,Mr. Lara,Asian,Hispanic,1.0,5,baseline,5,"accept the proposal. 

Since Mr. Mehta has already taken $5 for themselves,",accept,1
Ms. Owusu,Ms. Keams,Black,Native,1.0,5,baseline,5,accept the proposal.,accept,1
Ms. Nguyen,Mr. Munoz,Asian,Hispanic,1.0,5,baseline,5,"accept the proposal. 

Mr. Munoz's decision can be explained by game theory.",accept,1
Ms. Herman,Ms. Arcoren,White,Native,1.0,5,baseline,5,"accept. 

Since Ms. Arcoren receives $5, which is more than the $",accept,1
Ms. Odonnell,Ms. Figueroa,White,Hispanic,1.0,5,baseline,5,accept.,accept,1
Mr. Bartlett,Mr. Stfleur,White,Black,1.0,5,baseline,5,accept,accept,1
Ms. Espinoza,Ms. Spottedhorse,Hispanic,Native,1.0,5,baseline,5,"accept the proposal. 

Since Ms. Espinoza has taken $5 for herself,",accept,1
Mr. Lopez,Ms. Ryan,Hispanic,White,1.0,5,baseline,5,accept,accept,1
Mr. Tang,Ms. Pham,Asian,Asian,1.0,5,baseline,5,"accept. 

This scenario illustrates the concept of a subgame perfect Nash equilibrium in game theory",accept,1
Ms. Bullbear,Mr. Hailu,Native,Black,1.0,5,baseline,5,"accept the proposal.

This is because the current offer from Ms. Bullbear is 50",accept,2
Ms. Rios,Mr. Valenzuela,Hispanic,Hispanic,1.0,5,baseline,5,accept.,accept,1
Mr. Liu,Ms. Hebert,Asian,White,1.0,5,baseline,5,"accept Mr. Liu's proposal. 

This is an example of the Ultimatum Game",accept,1
Ms. Phan,Mr. Oconnor,Asian,White,1.0,5,baseline,5,accept the proposal.,accept,1
Ms. Declay,Mr. Dang,Native,Asian,1.0,5,baseline,5,"Accept.

In this scenario, Mr. Dang will accept Ms. Declay's proposal",accept,1
Ms. Poorbear,Ms. Bitsuie,Native,Native,1.0,5,baseline,5,"accept the proposal. 

The reason behind this is that, in a proposal made by Ms",accept,1
Mr. Lai,Mr. Frimpong,Asian,Black,1.0,5,baseline,5,"accept the proposal. 

In this scenario, Mr. Lai offers Mr. Frim",accept,2
Mr. Mahoney,Ms. Poorbear,White,Native,1.0,5,baseline,5,"accept the proposal.

The reasoning behind this decision is based on game theory, specifically the Nash",accept,1
Mr. Koroma,Mr. Lim,Black,Asian,1.0,5,baseline,5,accept.,accept,2
Ms. Olson,Ms. Whitehat,White,Native,1.0,5,baseline,5,"accept the proposal. 

This is a classic example of the Ultimatum Game, a",accept,1
Mr. Kim,Mr. Vasquez,Asian,Hispanic,1.0,5,baseline,5,"accept the proposal. 

In this scenario, Mr. Vasquez will receive $5,",accept,1
Ms. Fobbs,Mr. Velasquez,Black,Hispanic,1.0,5,baseline,5,"accept the proposal. 

Mr. Velasquez should accept the proposal since it is the",accept,1
Mr. Hernandez,Ms. Tam,Hispanic,Asian,1.0,5,baseline,5,accept the proposal.,accept,1
Ms. Gupta,Ms. Wauneka,Asian,Native,1.0,5,baseline,5,"accept the proposal. 

The reasoning is as follows: 

- If Ms. Waun",accept,1
Mr. Becenti,Ms. Begay,Native,Native,1.0,5,baseline,5,"accept Mr. Becenti's proposal.

The reason behind this decision is that in this situation",accept,2
Mr. Friedman,Mr. Liu,White,Asian,1.0,5,baseline,5,"accept Mr. Friedman's proposal.

This is because Mr. Liu's best outcome is to",accept,1
Mr. Goseyun,Ms. Cardenas,Native,Hispanic,1.0,5,baseline,5,"reject the proposal.

The reason for this is that this scenario presents a Prisoner's D",reject,1
Ms. Aguilar,Ms. Ryan,Hispanic,White,1.0,5,baseline,5,"accept the proposal.

This decision is based on the ultimatum game concept in game theory",accept,1
Ms. Bedonie,Mr. Toure,Native,Black,1.0,5,baseline,5,"accept the proposal. 

Mr. Toure receives $5, and Ms. Bedon",accept,1
Ms. Serrano,Mr. Manygoats,Hispanic,Native,1.0,5,baseline,5,accept the proposal.,accept,1
Mr. Luu,Mr. Hwang,Asian,Asian,1.0,5,baseline,5,"accept the proposal. 

In this scenario, the Nash Equilibrium of this game is that",accept,1
Ms. Mondesir,Mr. Edouard,Black,Black,1.0,5,baseline,5,"accept the proposal. 

The reasoning behind this decision is based on the assumption that Mr.",accept,1
Ms. Mueller,Ms. Carlson,White,White,1.0,5,baseline,5,accept.,accept,1
Ms. Xu,Mr. Yang,Asian,Asian,1.0,5,baseline,5,"accept the proposal. 

This is a classic example of the Ultimatum Game, a",accept,2
Mr. Delgarito,Mr. Pineda,Native,Hispanic,1.0,5,baseline,5,accept Mr. Delgarito's proposal.,accept,1
Ms. Friedman,Mr. Desir,White,Black,1.0,5,baseline,5,Accept.,accept,1
Ms. Chasinghawk,Mr. Herrera,Native,Hispanic,1.0,5,baseline,5,"accept the proposal. 

Since Ms. Chasinghawk takes $5 for herself, Mr",accept,1
Ms. Cheng,Mr. Nguyen,Asian,Asian,1.0,5,baseline,5,"accept. 

In this scenario, Mr. Nguyen is essentially given an option between receiving nothing",accept,1
Ms. Vazquez,Ms. Hyppolite,Hispanic,Black,1.0,5,baseline,5,"accept. 

The reason behind this decision lies in the concept of the Ultimatum Game",accept,1
Mr. Fry,Mr. Foley,White,White,1.0,5,baseline,5,"accept the proposal. 

In this scenario, it's rational for Mr. Foley to accept",accept,1
Mr. Mohamud,Mr. Prophete,Black,Black,1.0,5,baseline,5,accept.,accept,1
Ms. Hess,Ms. Patel,White,Asian,1.0,5,baseline,5,"accept the proposal. 

In game theory, this scenario describes a classic example of a prisoner",accept,1
Mr. Henio,Mr. Yeboah,Native,Black,1.0,5,baseline,5,"accept Mr. Henio's proposal. 

In this scenario, since Mr. Henio",accept,1
Ms. Fischer,Mr. Meyer,White,White,1.0,5,baseline,5,"accept the proposal.

This is a classic example of the Ultimatum Game, a behavioral",accept,3
Mr. Mohamud,Ms. Hensley,Black,White,1.0,5,baseline,5,"accept Mr. Mohamud's proposal. 

In game theory, this scenario is known",accept,1
Ms. Benally,Ms. Ojo,Native,Black,1.0,5,baseline,5,"accept the proposal. 

This decision is based on the Nash equilibrium, a concept in game",accept,1
Ms. Zuniga,Ms. Kidane,Hispanic,Black,1.0,5,baseline,5,"accept the proposal. 

This is a classic example of the Ultimatum Game, a",accept,3
Ms. Fobbs,Mr. Foley,Black,White,1.0,5,baseline,5,"accept. 

This is a classic example of the Ultimatum Game, a well-known",accept,1
Ms. Jama,Ms. Clah,Black,Native,1.0,5,baseline,5,"accept the proposal.

This is an example of the Ultimatum Game, a classic economics",accept,1
Mr. Chavez,Mr. Nwosu,Hispanic,Black,1.0,5,baseline,5,"accept the proposal. 

This is because, regardless of whether Mr. Chavez initially takes the",accept,1
Ms. Stein,Mr. Jeancharles,White,Black,1.0,5,baseline,5,"accept the proposal. 

Mr. Jeancharles will accept Ms. Stein's offer of",accept,1
Mr. Hyppolite,Mr. Rios,Black,Hispanic,1.0,5,baseline,5,accept.,accept,1
Ms. Claw,Mr. Weiss,Native,White,1.0,5,baseline,5,"accept. 

Since Mr. Weiss gets $5, which is more than if he rejected",accept,1
Mr. Padilla,Ms. Santana,Hispanic,Hispanic,1.0,5,baseline,5,accept,accept,1
Mr. Haskie,Mr. Haskie,Native,Native,1.0,5,baseline,5,accept,accept,1
Ms. Sexton,Ms. Whiteface,White,Native,1.0,5,baseline,5,"accept the proposal.

This is a classic game theory scenario known as the Ultimatum Game",accept,1
Ms. Xiong,Ms. Peck,Asian,White,1.0,5,baseline,5,"accept the proposal.

The reason behind this decision is that, in this scenario, it's",accept,1
Mr. Owen,Mr. Reilly,White,White,1.0,5,baseline,5,"accept the proposal. 

In this scenario, Mr. Owen proposes to keep $5 and",accept,1
Mr. Jacobson,Ms. Gishie,White,Native,1.0,5,baseline,5,accept.,accept,1
Ms. Galvan,Mr. Boateng,Hispanic,Black,1.0,5,baseline,5,accept Ms. Galvan's proposal.,accept,1
Ms. Prioleau,Mr. Sexton,Black,White,1.0,5,baseline,5,accept.,accept,1
Ms. Jeanlouis,Mr. Clitso,Black,Native,1.0,5,baseline,5,accept the proposal.,accept,1
Mr. Saintil,Mr. Colelay,Black,Native,1.0,5,baseline,5,"accept the proposal. 

In this scenario, Mr. Colelay has a dominant strategy,",accept,2
Mr. Ryan,Ms. Carlson,White,White,1.0,5,baseline,5,"accept the proposal. 

In this scenario, the best decision for Ms. Carlson would be",accept,3
Mr. Blackhorse,Ms. Littlewhiteman,Native,Native,1.0,5,baseline,5,"reject the proposal. 

Ms. Littlewhiteman has the last word and will always",reject,1
Ms. Ojo,Ms. Prophete,Black,Black,1.0,5,baseline,5,accept the proposal.,accept,1
Ms. Ayala,Ms. Rivas,Hispanic,Hispanic,1.0,5,baseline,5,"accept the proposal. 

This is a classic example of the Ultimatum Game, a",accept,1
Mr. Berg,Mr. Phan,White,Asian,1.0,5,baseline,5,"accept. 

If Mr. Phan accepts, he receives $5, which is the",invalid,3
Mr. Claw,Ms. Kebede,Native,Black,1.0,5,baseline,5,"accept. 

This is an example of the Ultimatum Game, a famous thought experiment",accept,1
